source_index,freq_hz,node_id
1177,3309352517.9856114,20
1178,3311314584.69588,9
1179,3313276651.406148,2
1181,3317200784.826684,2
1183,3321124918.2472205,31
1184,3323086984.9574885,20
1185,3325049051.6677566,20
1187,3328973185.088293,4
1189,3332897318.508829,24
1200,3354480052.321779,24
1203,3360366252.4525833,21
1207,3368214519.293656,9
1208,3370176586.0039244,9
1212,3378024852.844997,21
1214,3381948986.265533,20
1217,3387835186.3963375,28
1220,3393721386.527142,3
1223,3399607586.6579466,1
1228,3409417920.209287,3
1230,3413342053.6298237,9
1231,3415304120.3400917,2
1232,3417266187.0503597,9
1234,3421190320.4708962,20
1238,3429038587.311969,27
1242,3436886854.1530414,20
1243,3438848920.8633094,9
1246,3444735120.994114,2
1249,3450621321.1249185,9
1250,3452583387.8351865,2
1256,3464355788.0967956,31
1261,3474166121.648136,28
1264,3480052321.7789407,28
1266,3483976455.1994767,20
1269,3489862655.3302813,2
1272,3495748855.461086,4
1274,3499672988.881622,4
1278,3507521255.7226944,21
1283,3517331589.2740355,2
1284,3519293655.9843035,24
1286,3523217789.40484,2
1287,3525179856.115108,4
1292,3534990189.6664486,2
1296,3542838456.507521,9
1297,3544800523.2177896,4
1298,3546762589.9280577,2
1299,3548724656.6383257,4
1304,3558534990.1896663,4
1308,3566383257.0307393,24
1318,3586003924.1334205,2
1321,3591890124.264225,24
1324,3597776324.3950295,28
1325,3599738391.1052976,3
1335,3619359058.207979,21
1338,3625245258.3387837,4
