source_index,freq_hz,node_id
1426,3797907128.8423805,13
1427,3799869195.552649,2
1428,3801831262.262917,2
1429,3803793328.973185,2
1430,3805755395.683453,2
1435,3815565729.234794,2
1437,3819489862.65533,13
1440,3825376062.7861347,22
1441,3827338129.4964027,17
1447,3839110529.758012,0
1448,3841072596.46828,20
1449,3843034663.1785483,0
1452,3848920863.3093524,1
1453,3850882930.019621,1
1458,3860693263.5709615,20
1460,3864617396.991498,12
1461,3866579463.701766,20
1471,3886200130.804447,17
1472,3888162197.5147157,17
1474,3892086330.9352517,13
1480,3903858731.196861,22
1485,3913669064.7482014,13
1486,3915631131.45847,16
1489,3921517331.589274,16
1491,3925441465.0098104,12
1492,3927403531.7200785,16
1494,3931327665.140615,12
1495,3933289731.850883,2
1496,3935251798.561151,2
1497,3937213865.271419,2
1498,3939175931.9816875,13
1499,3941137998.6919556,20
1507,3956834532.3741007,12
1509,3960758665.794637,12
1510,3962720732.504905,2
1511,3964682799.2151732,2
1513,3968606932.63571,13
1514,3970568999.345978,13
1517,3976455199.4767823,12
